timestamp,event,session_id,metadata
2025-09-09T12:43:49.768955,response_complete,c5fa1c12-d304-4a3f-b25e-4ff12b1aeefa,"{""duration_ms"": 1360, ""chars"": 825}"
2025-09-09T12:44:18.896960,send_clicked,c5fa1c12-d304-4a3f-b25e-4ff12b1aeefa,"{""prompt_len"": 70}"
2025-09-09T12:44:19.161704,first_token,c5fa1c12-d304-4a3f-b25e-4ff12b1aeefa,"{""duration_ms"": 266}"
2025-09-09T12:44:20.111259,response_complete,c5fa1c12-d304-4a3f-b25e-4ff12b1aeefa,"{""duration_ms"": 1215, ""chars"": 825}"
2025-09-09T12:48:45.499491,send_clicked,c5fa1c12-d304-4a3f-b25e-4ff12b1aeefa,"{""prompt_len"": 38}"
2025-09-09T12:48:48.181339,first_token,c5fa1c12-d304-4a3f-b25e-4ff12b1aeefa,"{""duration_ms"": 2680}"
2025-09-09T12:48:50.483493,response_complete,c5fa1c12-d304-4a3f-b25e-4ff12b1aeefa,"{""duration_ms"": 4984, ""chars"": 863}"
2025-09-15T15:06:55.517943,send_clicked,08964df5-1df1-48d8-b0a8-4346bcd63280,"{""prompt_len"": 4}"
2025-09-15T15:07:10.752090,first_token,08964df5-1df1-48d8-b0a8-4346bcd63280,"{""duration_ms"": 15267}"
2025-09-15T15:07:11.642924,response_complete,08964df5-1df1-48d8-b0a8-4346bcd63280,"{""duration_ms"": 16160, ""chars"": 381}"
2025-09-15T15:07:27.023880,send_clicked,08964df5-1df1-48d8-b0a8-4346bcd63280,"{""prompt_len"": 2}"
2025-09-15T15:07:31.017237,first_token,08964df5-1df1-48d8-b0a8-4346bcd63280,"{""duration_ms"": 3986}"
2025-09-15T15:07:32.295331,response_complete,08964df5-1df1-48d8-b0a8-4346bcd63280,"{""duration_ms"": 5272, ""chars"": 278}"
2025-09-15T15:07:39.257983,send_clicked,08964df5-1df1-48d8-b0a8-4346bcd63280,"{""prompt_len"": 5}"
2025-09-15T15:07:41.795392,first_token,08964df5-1df1-48d8-b0a8-4346bcd63280,"{""duration_ms"": 2536}"
2025-09-15T15:07:42.536377,response_complete,08964df5-1df1-48d8-b0a8-4346bcd63280,"{""duration_ms"": 3279, ""chars"": 277}"
2025-09-15T16:40:37.479821,send_clicked,8f95fd71-c42a-4336-9834-43a21f0e7dd3,"{""prompt_len"": 47}"
2025-09-15T16:40:41.508554,first_token,8f95fd71-c42a-4336-9834-43a21f0e7dd3,"{""duration_ms"": 4034}"
2025-09-15T16:40:47.926826,response_complete,8f95fd71-c42a-4336-9834-43a21f0e7dd3,"{""duration_ms"": 10453, ""chars"": 2013}"
2025-09-15T16:41:06.843984,send_clicked,8f95fd71-c42a-4336-9834-43a21f0e7dd3,"{""prompt_len"": 22}"
2025-09-15T16:41:09.873478,first_token,8f95fd71-c42a-4336-9834-43a21f0e7dd3,"{""duration_ms"": 3034}"
2025-09-15T16:41:20.646322,response_complete,8f95fd71-c42a-4336-9834-43a21f0e7dd3,"{""duration_ms"": 13808, ""chars"": 2772}"
2025-09-16T16:13:39.933468,send_clicked,ad959edb-7d52-4f9e-bf10-aa667a8c0a9b,"{""prompt_len"": 17}"
2025-09-16T16:13:49.229366,first_token,ad959edb-7d52-4f9e-bf10-aa667a8c0a9b,"{""duration_ms"": 9299}"
2025-09-16T16:13:50.980447,response_complete,ad959edb-7d52-4f9e-bf10-aa667a8c0a9b,"{""duration_ms"": 11052, ""chars"": 289}"
2025-09-16T16:16:09.292196,send_clicked,ad959edb-7d52-4f9e-bf10-aa667a8c0a9b,"{""prompt_len"": 40}"
2025-09-16T16:16:13.097859,first_token,ad959edb-7d52-4f9e-bf10-aa667a8c0a9b,"{""duration_ms"": 3815}"
2025-09-16T16:23:37.219709,send_clicked,2a3651d9-bcab-4006-821c-86e371f87413,"{""prompt_len"": 31}"
2025-09-16T16:23:39.203035,first_token,2a3651d9-bcab-4006-821c-86e371f87413,"{""duration_ms"": 1984}"
2025-09-16T16:23:40.741548,response_complete,2a3651d9-bcab-4006-821c-86e371f87413,"{""duration_ms"": 3521, ""chars"": 652}"
2025-09-16T16:24:11.518179,send_clicked,2a3651d9-bcab-4006-821c-86e371f87413,"{""prompt_len"": 50}"
2025-09-16T16:24:13.771579,first_token,2a3651d9-bcab-4006-821c-86e371f87413,"{""duration_ms"": 2253}"
2025-09-16T16:24:16.778302,response_complete,2a3651d9-bcab-4006-821c-86e371f87413,"{""duration_ms"": 5261, ""chars"": 1235}"
